Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","103.257515","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","103.351181","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","103.279877","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","103.589144","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","104.137639","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","104.071819","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","104.074351","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","104.013172","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","104.57981","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","105.054047","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","105.291587","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","105.710131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","106.149771","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","106.31896","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","106.326133","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","106.385201","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","106.508824","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","106.697","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","106.339634","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","105.999989","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","106.202089","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","106.65101","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","107.252667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","107.82057","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","108.050094","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","108.071612","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","108.252193","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","108.246708","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","108.331514","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","108.57918","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","108.520956","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","108.422227","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","108.84288","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","109.141177","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","108.903636","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","108.175404","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","108.177514","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","108.769466","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","109.319648","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","109.664356","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","109.817091","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","109.862658","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","109.795573","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","109.898943","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","110.36643","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","110.970618","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","111.756653","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","112.675171","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","113.578499","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","114.633719","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","115.185167","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","115.423129","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","115.736615","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","116.698169","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","117.271557","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","117.631876","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","118.621698","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","119.705186","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","121.303415","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","121.980595","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","123.325251","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","125.019256","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","125.004489","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","124.960188","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","125.22895","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","125.736941","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","125.609943","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","125.224309","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","126.225523","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","126.930128","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","127.350359","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","127.994629","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","128.316976","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","128.7313","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","128.976857","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","129.540119","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","129.862043","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","129.812257","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","129.550667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","129.421982","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7001","January","6121","Value","%","-0.459545","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7002","February","6121","Value","%","-0.349307","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7003","March","6121","Value","%","-0.525394","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7004","April","6121","Value","%","-0.283843","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7005","May","6121","Value","%","-0.697361","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7006","June","6121","Value","%","-1.285464","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7007","July","6121","Value","%","-1.579405","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7008","August","6121","Value","%","-1.93641","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7009","September","6121","Value","%","-2.198857","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7010","October","6121","Value","%","-2.322437","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7011","November","6121","Value","%","-2.206095","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2016","2016","23014","Food price inflation","7012","December","6121","Value","%","-2.047537","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7001","January","6121","Value","%","-1.94035","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7002","February","6121","Value","%","-1.730448","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7003","March","6121","Value","%","-0.875418","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7004","April","6121","Value","%","-0.764575","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7005","May","6121","Value","%","-0.168972","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7006","June","6121","Value","%","-0.052951","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7007","July","6121","Value","%","0.317024","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7008","August","6121","Value","%","0.323053","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7009","September","6121","Value","%","0.425114","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7010","October","6121","Value","%","0.592942","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7011","November","6121","Value","%","0.625641","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2017","2017","23014","Food price inflation","7012","December","6121","Value","%","0.900803","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7001","January","6121","Value","%","1.049946","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7002","February","6121","Value","%","0.537513","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7003","March","6121","Value","%","0.384661","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7004","April","6121","Value","%","0.556067","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7005","May","6121","Value","%","0.144799","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7006","June","6121","Value","%","0.369873","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7007","July","6121","Value","%","0.367877","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7008","August","6121","Value","%","0.492317","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7009","September","6121","Value","%","0.42527","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7010","October","6121","Value","%","0.146386","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7011","November","6121","Value","%","0.401098","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2018","2018","23014","Food price inflation","7012","December","6121","Value","%","0.595827","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7001","January","6121","Value","%","0.652079","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7002","February","6121","Value","%","1.213934","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7003","March","6121","Value","%","1.43304","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7004","April","6121","Value","%","0.73213","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7005","May","6121","Value","%","1.203607","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7006","June","6121","Value","%","0.940335","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7007","July","6121","Value","%","0.649224","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7008","August","6121","Value","%","0.475295","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7009","September","6121","Value","%","0.587989","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7010","October","6121","Value","%","1.024177","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7011","November","6121","Value","%","0.992391","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2019","2019","23014","Food price inflation","7012","December","6121","Value","%","0.721863","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","0.718547","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","0.818896","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","1.072606","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","4.071869","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","4.828605","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","5.667887","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","4.643099","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","4.645166","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","4.08025","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","3.968361","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","3.609459","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","3.948081","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","3.696902","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","3.555487","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","3.294272","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","1.22308","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","0.67776","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","0.935676","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7007","July","6121","Value","%","2.569324","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7008","August","6121","Value","%","2.980927","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7009","September","6121","Value","%","4.516333","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7010","October","6121","Value","%","5.38206","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7011","November","6121","Value","%","6.385878","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2021","2021","23014","Food price inflation","7012","December","6121","Value","%","6.500177","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7001","January","6121","Value","%","7.348101","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7002","February","6121","Value","%","8.627005","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7003","March","6121","Value","%","10.018092","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7004","April","6121","Value","%","10.845352","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7005","May","6121","Value","%","12.017854","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7006","June","6121","Value","%","12.232613","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7007","July","6121","Value","%","13.149251","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7008","August","6121","Value","%","13.533206","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7009","September","6121","Value","%","12.927046","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7010","October","6121","Value","%","12.439142","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7011","November","6121","Value","%","11.956865","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2022","2022","23014","Food price inflation","7012","December","6121","Value","%","11.882754","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7001","January","6121","Value","%","11.357276","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7002","February","6121","Value","%","10.149777","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7003","March","6121","Value","%","8.325572","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7004","April","6121","Value","%","7.009775","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7005","May","6121","Value","%","5.647189","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7006","June","6121","Value","%","4.581233","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7007","July","6121","Value","%","3.485868","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7008","August","6121","Value","%","2.893452","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7009","September","6121","Value","%","2.376901","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7010","October","6121","Value","%","2.048327","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","1.603511","E","Estimated value",""
"CP","Consumer Price Indices","840","United States of America","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","1.165851","E","Estimated value",""
